local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
6,54,54,1,0.001324706245213747,96.7479674796748,595,615
19,54,54,1,0.0032486198469996452,97.07317073170731,199,205
67,54,54,1,0.0012417793041095138,97.59519038076152,974,998
68,54,54,1,0.0013332582311704755,97.57085020242914,482,494
77,54,54,1,0.0015763072296977043,96.9439728353141,571,589
15,54,54,1,0.0010244613513350487,97.75561097256858,392,401
55,55,55,1,0.0015418613329529762,97.74011299435028,346,354
79,55,55,1,0.0016951806610450149,95.6043956043956,174,182
1,55,55,1,0.001526636304333806,96.71052631578947,735,760
37,55,55,1,0.0014176974073052406,97.55813953488372,839,860
98,55,55,1,0.0014759526820853353,96.08801955990221,786,818
53,55,55,1,0.0009412330109626055,97.9702300405954,724,739
29,55,55,1,0.0009956519352272153,98.30339321357286,985,1002
39,55,55,1,0.0012000262504443526,98.0544747081712,252,257
62,55,55,1,0.000805980758741498,98.81796690307328,418,423
5,55,55,1,0.0016320315189659595,96.54377880184332,419,434
79,56,56,1,0.0015129215316846967,95.6043956043956,174,182
82,56,56,1,0.00133854104205966,97.47545582047685,695,713
14,56,56,1,0.0014445822453126311,98.40425531914893,370,376
39,56,56,1,0.0011257714359089732,98.0544747081712,252,257
7,56,56,1,0.001103766611777246,97.84688995215312,409,418
10,56,56,1,0.001939672976732254,95.96412556053812,856,892
40,56,56,1,0.0018522683531045914,97.02072538860104,749,772
2,56,56,1,0.0013437095331028104,98.35766423357664,539,548
70,56,56,1,0.0018439474515616894,96.68508287292818,700,724
56,56,56,1,0.0014609263744205236,97.38636363636364,857,880
98,57,57,1,0.0014701501931995153,97.55501222493888,798,818
49,57,57,1,0.0009551043040119112,97.23320158102767,492,506
86,57,57,1,0.0013997219502925873,97.2,243,250
25,57,57,1,0.0015544957714155316,97.06336939721793,628,647
26,57,57,1,0.0012606215896084905,97.83393501805054,542,554
16,57,57,1,0.001429203199222684,97.04918032786885,888,915
7,57,57,1,0.001194597571156919,97.36842105263158,407,418
94,57,57,1,0.002717739436775446,98.0,147,150
70,57,57,1,0.0018348073353990912,96.68508287292818,700,724
44,57,57,1,0.0021509097423404455,96.32495164410058,498,517
78,58,58,1,0.001004324760288,98.34983498349835,298,303
27,58,58,1,0.001544624799862504,96.81528662420382,456,471
79,58,58,1,0.001653508865274489,95.6043956043956,174,182
19,58,58,1,0.0013517240295186639,97.07317073170731,199,205
60,58,58,1,0.0020756458397954702,96.7455621301775,327,338
87,58,58,1,0.0009989881655201316,97.87234042553192,460,470
95,58,58,1,0.0004740404256153852,99.16943521594685,597,602
41,58,58,1,0.0014427108690142632,97.6897689768977,592,606
17,58,58,1,0.0016129652503877878,97.09677419354838,602,620
59,58,58,1,0.00124021724332124,97.36842105263158,740,760
81,59,59,1,0.00126092997379601,97.06601466992664,1191,1227
10,59,59,1,0.0013196395011618733,97.75784753363229,872,892
82,59,59,1,0.001658548484556377,96.91444600280505,691,713
76,59,59,1,0.0012542118784040213,97.43589743589743,76,78
95,59,59,1,0.00038313239929266274,99.33554817275747,598,602
13,59,59,1,0.0009920647135004401,97.54768392370572,716,734
51,59,59,1,0.001166853471659124,97.7112676056338,555,568
21,59,59,1,0.0012483749305829406,97.75641025641025,305,312
86,59,59,1,0.0011524632573127747,97.2,243,250
78,59,59,1,0.001057616202160716,98.34983498349835,298,303
79,60,60,1,0.0015790429897606373,95.6043956043956,174,182
90,60,60,1,0.0016060840571299195,97.07174231332357,663,683
53,60,60,1,0.0011534385848790407,98.51150202976996,728,739
0,60,60,1,0.0016554526519030333,97.01149425287356,422,435
31,60,60,1,0.001823041820898652,97.60479041916167,815,835
32,60,60,1,0.001795270829461515,96.72466734902764,945,977
69,60,60,1,0.0015648695407435298,96.875,248,256
17,60,60,1,0.0015400613192468882,97.90322580645162,607,620
29,60,60,1,0.0010374609846621752,98.00399201596807,982,1002
7,60,60,1,0.0010965628316625953,97.84688995215312,409,418
36,61,61,1,0.0009083488839678466,98.60696517412936,991,1005
9,61,61,1,0.0009333096095360816,98.39449541284404,429,436
6,61,61,1,0.0011003694962710142,97.88617886178862,602,615
83,61,61,1,0.0013221311382949352,98.61431870669746,427,433
4,61,61,1,0.0010666060261428356,97.41641337386018,641,658
54,61,61,1,0.0013309521600604057,98.26589595375722,510,519
49,61,61,1,0.0010298037668690085,96.83794466403161,490,506
5,61,61,1,0.0015556167345494032,97.92626728110599,425,434
91,61,61,1,0.0007148642907850444,98.828125,253,256
77,61,61,1,0.001703486661426723,97.79286926994907,576,589
10,62,62,1,0.0012691067531704903,97.86995515695067,873,892
31,62,62,1,0.0010768233332782984,97.48502994011976,814,835
99,62,62,1,0.0008817449561320245,99.20424403183023,374,377
86,62,62,1,0.0012659166241064668,97.6,244,250
33,62,62,1,0.0019196189241483808,96.46869983948636,601,623
30,62,62,1,0.0014874242478981614,97.0,388,400
70,62,62,1,0.0019503874937072396,95.99447513812154,695,724
11,62,62,1,0.0011922981357201934,97.67441860465115,630,645
28,62,62,1,0.0014685043133795261,97.60479041916167,489,501
72,62,62,1,0.0005808762507513165,98.63201094391245,721,731
65,63,63,1,0.0008807102567516267,98.38274932614556,365,371
74,63,63,1,0.0014030380407348275,97.30700179533214,542,557
35,63,63,1,0.0004993864567950368,98.59719438877755,492,499
31,63,63,1,0.0010055341990664601,97.8443113772455,817,835
89,63,63,1,0.0008693386917002499,97.76422764227642,481,492
64,63,63,1,0.0015107173239812255,97.04797047970479,789,813
21,63,63,1,0.0014882269315421581,97.75641025641025,305,312
85,63,63,1,0.0005492950440384448,99.07192575406032,427,431
54,63,63,1,0.001476574339903891,97.495183044316,506,519
26,63,63,1,0.0012406884925439954,97.83393501805054,542,554
27,64,64,1,0.001715275109745562,96.81528662420382,456,471
56,64,64,1,0.0011111096246168017,98.06818181818183,863,880
49,64,64,1,0.0008062972920015454,98.02371541501977,496,506
89,64,64,1,0.0007797713624313474,98.3739837398374,484,492
16,64,64,1,0.0010910871205851436,97.70491803278688,894,915
44,64,64,1,0.0016547063132748008,97.29206963249516,503,517
54,64,64,1,0.0021973317489027977,97.30250481695568,505,519
29,64,64,1,0.001217429875396192,97.50499001996008,977,1002
97,64,64,1,0.0010372049873694777,97.74127310061603,476,487
82,64,64,1,0.001597994938492775,97.19495091164096,693,713
5,65,65,1,0.001540827564895153,97.23502304147466,422,434
89,65,65,1,0.000696019094903022,98.17073170731707,483,492
24,65,65,1,0.0016571255400776863,96.30606860158312,365,379
0,65,65,1,0.0016379234148189425,96.55172413793103,420,435
35,65,65,1,0.0005407928256317973,98.79759519038076,493,499
67,65,65,1,0.001226829132065177,97.59519038076152,974,998
47,65,65,1,0.0010495581664144993,98.06701030927834,761,776
29,65,65,1,0.0010198635281994939,98.00399201596807,982,1002
46,65,65,1,0.0018079886212944984,96.90140845070422,688,710
71,65,65,1,0.0008571146172471344,98.41040462427746,1362,1384
10,66,66,1,0.0012677946360781789,97.30941704035875,868,892
16,66,66,1,0.0013771032681688666,96.93989071038251,887,915
42,66,66,1,0.0009362371638417244,97.88135593220339,231,236
46,66,66,1,0.001833982183597982,97.32394366197184,691,710
67,66,66,1,0.0014275172725319862,97.1943887775551,970,998
85,66,66,1,0.0005918443785049021,98.83990719257541,426,431
24,66,66,1,0.001573292538523674,96.30606860158312,365,379
66,66,66,1,0.001090656383894384,98.03030303030303,647,660
49,66,66,1,0.0008686039946042001,97.62845849802372,494,506
29,66,66,1,0.0010166194988414645,98.30339321357286,985,1002
44,67,67,1,0.0016111619770526886,97.29206963249516,503,517
41,67,67,1,0.001320387120358646,97.52475247524752,591,606
63,67,67,1,0.0018181664636358619,96.28796400449944,856,889
72,67,67,1,0.0009135262807831168,97.67441860465115,714,731
69,67,67,1,0.001614423468708992,97.65625,250,256
8,67,67,1,0.0017615406541153789,96.2085308056872,609,633
70,67,67,1,0.002254577586427331,96.54696132596685,699,724
97,67,67,1,0.0007038114126771688,98.56262833675564,480,487
30,67,67,1,0.0015599894104525447,97.5,390,400
75,67,67,1,0.0013563735410571098,96.50145772594753,662,686
81,68,68,1,0.0006806243327446282,98.45150774246129,1208,1227
32,68,68,1,0.0018724455730989575,96.51995905834187,943,977
84,68,68,1,0.0012390324845910072,97.8330658105939,1219,1246
30,68,68,1,0.0012786799343302846,97.75,391,400
55,68,68,1,0.0015534110134467483,97.45762711864407,345,354
42,68,68,1,0.0009431653306819499,98.30508474576271,232,236
13,68,68,1,0.0010140584781765938,97.27520435967303,714,734
50,68,68,1,0.0018826089799404144,96.41350210970464,457,474
17,68,68,1,0.0015049567446112633,97.58064516129032,605,620
31,68,68,1,0.001126740244217217,98.32335329341318,821,835
47,69,69,1,0.0009741408284753561,97.55154639175258,757,776
58,69,69,1,0.0018966919742524624,97.10144927536231,268,276
12,69,69,1,0.0014843448298051953,97.24137931034483,1128,1160
76,69,69,1,0.0012107614893466234,97.43589743589743,76,78
83,69,69,1,0.0015302157262340188,97.92147806004618,424,433
17,69,69,1,0.0015192325226962566,96.93548387096774,601,620
75,69,69,1,0.0008810130530036986,98.10495626822157,673,686
72,69,69,1,0.00062058016192168,98.63201094391245,721,731
78,69,69,1,0.001018010196276009,98.01980198019803,297,303
27,69,69,1,0.0015569020761176944,97.23991507430998,458,471
4,70,70,1,0.0012810977641493082,97.26443768996961,640,658
50,70,70,1,0.002138125943019986,95.78059071729957,454,474
78,70,70,1,0.0010947257978841662,97.6897689768977,296,303
6,70,70,1,0.0011868748115375638,98.21138211382113,604,615
16,70,70,1,0.0011021995451301336,97.81420765027322,895,915
61,70,70,1,0.0015970149543136358,97.42489270386267,681,699
47,70,70,1,0.0010447925888001919,98.19587628865979,762,776
68,70,70,1,0.001152914366684854,98.38056680161942,486,494
88,70,70,1,0.0009824290173128247,98.49056603773585,522,530
65,70,70,1,0.0007828047382645309,98.38274932614556,365,371
