0.2308851989296682,0.3299444952286915,0.25184898425906593,0.19741918444382356,0.3299444952286915,0.24691305107552472,0.25184898425906593,0.24348725263260904,0.21577526560815086,0.24691305107552472
24,38,54,10,11,80,73,7,72,14
1.0,1.0,1.0,1.0,1.0,0.5594145565130213,1.0,0.5594145565130213,1.0,1.0
0.1772761126160851,0.3313986925240443,0.1361374750890792,0.051691399936846606,0.3313986925240443,0.5117640084664694,0.07795369955101752,0.5117640084664694,0.13174054650754521,0.1572168349561533
99,73,12,93,25,34,57,69,58,2
0.9434792865312133,1.0,1.0,0.9434792865312133,1.0,1.0,1.0,1.0,1.0,1.0
0.44042941338147096,0.12072573051351301,0.33724193596982477,0.44042941338147096,0.16822134336239902,0.33724193596982477,0.1824357023385295,0.1824357023385295,0.08129727529179466,0.14165074583078685
4,1,20,49,57,51,27,43,0,45
1.0,1.0,1.0,0.9402590629703533,1.0,1.0,1.0,0.9402590629703533,1.0,1.0
0.24017319657826294,0.12325698755622867,0.3648519864778668,0.42276590488201915,0.05110242085413188,0.09831614077777534,0.2394748534013639,0.42276590488201915,0.3648519864778668,0.2587349362303926
25,8,12,74,55,26,62,65,54,94
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2810866373345487,0.06074484103293985,0.1703993702081937,0.15345212021047724,0.08241790455469312,0.28585521659938745,0.28585521659938745,0.28043072227129295,0.28043072227129295,0.2810866373345487
68,33,58,73,10,13,81,37,94,61
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.11045472150526948,0.11045472150526948,0.015357398000180551,0.19465515339217457,0.12515298475790423,0.004377333558756679,0.2677847646782449,0.089862367444674,0.2677847646782449,0.19465515339217457
57,60,92,23,39,79,86,63,99,97
1.0,1.0,1.0,1.0,1.0,1.0,0.6729813735929335,1.0,0.6729813735929335,1.0
0.13284095408351312,0.23208047175279325,0.17307378512825833,0.2715228545404025,0.2197050838382086,0.36295875730678506,0.5060254456325749,0.09051712782303464,0.5060254456325749,0.09148353489385642
37,44,52,88,25,28,8,16,6,3
0.9843611847996414,1.0,1.0,0.9843611847996414,1.0,1.0,1.0,1.0,1.0,1.0
0.3923349147615621,0.2928143637301036,0.2928143637301036,0.3923349147615621,0.017958144009390414,0.258197541034939,0.09863536563811026,0.22737268012087888,0.258197541034939,0.10000226735828459
23,44,27,86,37,35,29,48,11,43
1.0,1.0,1.0,1.0,0.37035375456105535,1.0,1.0,0.37035375456105535,1.0,1.0
0.3002123361044522,0.14426678584438246,0.22121658875099776,0.3002123361044522,0.5605225143765281,0.31514018934588844,0.2499276190855039,0.5605225143765281,0.24037513960573703,0.06021009902407581
33,12,97,15,42,73,20,90,56,54
1.0,1.0,0.945296880048929,1.0,0.945296880048929,1.0,1.0,1.0,1.0,1.0
0.0763605080049006,0.3804380679563977,0.40350225014019764,0.1601633224286507,0.40350225014019764,0.02136547705728003,0.3804380679563977,0.03413613497797557,0.12193654769683616,0.06851658639586365
24,38,43,32,62,8,35,96,27,41
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3862959243759248,0.29400857091819493,0.0581817275731631,0.3862959243759248,0.031670571939744686,0.0999182095535827,0.19997002666352226,0.19997002666352226,0.14286521324058132,0.022420720158303563
58,86,89,17,80,63,26,90,93,79
1.0,0.8214308404715636,1.0,0.4275838259203165,0.4275838259203165,1.0,1.0,1.0,0.8214308404715636,1.0
0.2638757885062293,0.44483020849699983,0.04227060982832698,0.5384665062533384,0.5384665062533384,0.07625132201786076,0.08548802349904752,0.2638757885062293,0.44483020849699983,0.35475066952385054
36,67,41,87,65,30,98,25,54,52
1.0,1.0,1.0,1.0,1.0,1.0,0.07679617751583423,1.0,1.0,0.07679617751583423
0.26167376393853814,0.26167376393853814,0.06348931336831927,0.3418667497850538,0.23811351412787188,0.3418667497850538,0.6293755602131734,0.21764926218622554,0.23811351412787188,0.6293755602131734
46,6,35,17,20,77,44,8,78,3
1.0,1.0,0.745780142968066,1.0,0.745780142968066,1.0,1.0,1.0,1.0,1.0
0.06170194611129352,0.10976585152508074,0.47348570147320485,0.3896938860402163,0.47348570147320485,0.4127273582826794,0.3358367044569134,0.08156217504744175,0.4127273582826794,0.07636494562976749
39,14,32,4,30,65,23,3,98,88
0.8940300318414325,1.0,0.8313896826393643,1.0,1.0,1.0,0.8313896826393643,1.0,0.8940300318414325,1.0
0.41070606330795617,0.10150446069937473,0.4256591195233521,0.11464976392497288,0.12588143471100552,0.14791763128599444,0.4256591195233521,0.2834182902330718,0.41070606330795617,0.013325241038822756
71,2,43,25,17,37,46,56,30,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.04645016071016872,0.20024920764877233,0.2251882536869135,0.20024920764877233,0.2251882536869135,0.155310596627844,0.07254534842249893,0.05009721579343896,0.30436045552984387,0.30436045552984387
33,53,17,65,6,24,86,35,84,85
1.0,1.0,1.0,1.0,0.8041589143480559,0.8041589143480559,0.5686338316406874,1.0,1.0,0.5686338316406874
0.1919185406168811,0.19572895472140686,0.3115153493592247,0.052579389445455704,0.45479839479915246,0.45479839479915246,0.5100397964539656,0.28091176636502446,0.3115153493592247,0.5100397964539656
60,94,30,76,42,25,16,95,52,59
1.0,1.0,1.0,0.9985140914563255,1.0,1.0,1.0,0.9985140914563255,1.0,1.0
0.17279453196232697,0.41949796600784606,0.13417083895236698,0.4613589568174572,0.28876709960736086,0.41949796600784606,0.2685449803377686,0.4613589568174572,0.2337068356573718,0.17279453196232697
52,81,77,21,10,8,40,54,46,30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3575674476800863,0.2811276358113685,0.3575674476800863,0.04630950112414662,0.24351340617421366,0.09607393068027545,0.2811276358113685,0.13266112128696408,0.24351340617421366,0.10269092303497866
78,9,74,89,4,11,24,43,23,25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.38768218404326216,0.2647460415901578,0.09320154324791646,0.09504076542946208,0.22806281209973323,0.17264853091984267,0.41193311510310676,0.38768218404326216,0.41193311510310676,0.2647460415901578
97,91,57,72,15,94,95,90,69,20
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.09671171617708957,0.02736086885503249,0.23513776841452214,0.2474750707191885,0.27928193990076805,0.3367922556358302,0.27928193990076805,0.10235517235780843,0.3367922556358302,0.11113534256850546
81,59,21,69,14,73,28,22,72,97
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.27828240094616036,0.29493574785092724,0.3611363807985542,0.3611363807985542,0.29493574785092724,0.11954530328318963,0.3014790114451476,0.3014790114451476,0.2066727900124977,0.10661125510777955
37,50,42,52,75,62,43,87,26,49
1.0,1.0,1.0,0.15699305231701893,0.15699305231701893,1.0,1.0,1.0,1.0,1.0
0.39249388271058777,0.07606086557370625,0.18613319564607264,0.6164920472586551,0.6164920472586551,0.34812960809504306,0.3609722269884464,0.39249388271058777,0.10538664187295504,0.20108850676761492
52,36,55,83,33,25,15,1,67,51
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.08918164446255049,0.1999385693531593,0.22937924711295446,0.22937924711295446,0.28760931266861917,0.24860059204715426,0.24860059204715426,0.2393872817479651,0.28760931266861917,0.1838661919869347
86,4,83,32,48,45,93,49,72,81
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.43085841328826013,0.3069550377408934,0.4129207506871578,0.3181953177927523,0.35450396740517176,0.09855416530750642,0.43085841328826013,0.4129207506871578,0.3069550377408934,0.35450396740517176
27,30,33,42,5,54,88,44,64,18
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.07839597506996554,0.09479198627643443,0.048740614631249644,0.21694580888588788,0.2845763183639429,0.21694580888588788,0.2845763183639429,0.19432980768425073,0.1890318182461372,0.19748832758522672
39,29,91,82,55,87,19,46,54,17
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.310335313924818,0.07563802436869951,0.11967980016266333,0.24527563028205657,0.2613950239483606,0.177228199647133,0.310335313924818,0.2613950239483606,0.177228199647133,0.13827564500765255
3,34,32,5,77,14,40,92,76,13
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25055609978241883,0.40458860673108255,0.25055609978241883,0.30383644855010356,0.2588847555923856,0.10887540227815679,0.40458860673108255,0.30383644855010356,0.1459928078139587,0.30160815360219695
12,23,91,51,53,87,54,94,75,11
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0813553188854371,0.1786603782707659,0.2539076499875261,0.19118502602840295,0.19692788521075755,0.30948913186908045,0.30948913186908045,0.1740864784383776,0.2539076499875261,0.2292100002778739
53,28,20,99,87,18,57,43,29,47
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.24047883874511403,0.18682332697154488,0.29318788723112,0.24047883874511403,0.29318788723112,0.18682332697154488,0.2334941885562771,0.19541560850811598,0.11225881807644342,0.19541560850811598
91,77,93,49,85,10,96,64,26,29
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.27049788084249793,0.3183564514266405,0.27049788084249793,0.3183564514266405,0.41377311011203693,0.07970613792381054,0.41377311011203693,0.3716764205370599,0.20707520451003342,0.12721109039247722
38,82,26,18,76,79,97,39,45,94
1.0,1.0,1.0,1.0,0.9632920547209814,1.0,1.0,0.9632920547209814,1.0,1.0
0.26083062076136576,0.20083760022829478,0.1198508724125602,0.15736899610924898,0.45605194381776004,0.3088430044801428,0.20083760022829478,0.45605194381776004,0.3088430044801428,0.11379501713873474
31,1,38,9,6,19,67,68,77,15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2787663702283929,0.29677682443800874,0.10275053421516084,0.049074392907449936,0.25679575584840175,0.32680730631840704,0.29677682443800874,0.32680730631840704,0.035672824634782684,0.2787663702283929
55,79,1,37,98,53,29,39,62,5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.32274347479123083,0.08568232377771183,0.1642295792637867,0.2016760358413913,0.33995374617404506,0.32274347479123083,0.1545459689553706,0.33995374617404506,0.2016760358413913,0.17528129516591293
79,82,14,39,7,10,40,2,70,56
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2824833291227001,0.03856572121184354,0.19432892410393432,0.26738015073287136,0.26738015073287136,0.30874016130495824,0.032810719953717454,0.2054250475496302,0.1212836060598837,0.30874016130495824
98,49,86,25,26,16,7,94,70,44
0.9487939044052587,1.0,0.9487939044052587,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.40248631387226724,0.09099941837430851,0.40248631387226724,0.3472191234016248,0.08202564406921758,0.27199369296172016,0.3409198531061705,0.3472191234016248,0.021034977171875368,0.3389155862414153
78,27,79,19,60,87,95,41,17,59
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.14938351840128772,0.3625173936511403,0.385806509413621,0.19404520115873702,0.19404520115873702,0.09575067191292624,0.385806509413621,0.12152840356245985,0.3625173936511403,0.1466088793904048
81,10,82,76,95,13,51,21,86,78
1.0,1.0,1.0,0.4891954181905553,0.4891954181905553,1.0,1.0,1.0,0.9849887315877586,1.0
0.019657991959962293,0.25693673202418293,0.2139526317033035,0.5124770165762035,0.5124770165762035,0.33896670034258514,0.19368383316351823,0.25693673202418293,0.3932416294757341,0.33896670034258514
79,90,53,0,31,32,69,17,29,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.37517426710340535,0.20070996638596203,0.02415192458588608,0.37517426710340535,0.1824671375849156,0.0945828952476949,0.20070996638596203,0.11820770085435786,0.1811841361458774,0.18182450521954924
36,9,6,83,4,54,49,5,91,77
1.0,1.0,1.0,0.8957795962972872,1.0,0.8957795962972872,1.0,1.0,1.0,1.0
0.03145061423129047,0.23186177590861362,0.3140706463099344,0.4211239487930843,0.15451477586730714,0.4211239487930843,0.3895946091835491,0.3140706463099344,0.12456865543475637,0.12698912335863327
10,31,99,86,33,30,70,11,28,72
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.13177629376847605,0.15472321612331474,0.3267948374394393,0.3267948374394393,0.3034672787060944,0.06034410519580263,0.16409199759681134,0.3034672787060944,0.1513186319454105,0.10874842249647389
65,74,35,31,89,64,21,85,54,26
1.0,1.0,0.9357866068802522,1.0,1.0,1.0,1.0,0.9357866068802522,1.0,1.0
0.23209099976204406,0.061156552819330884,0.4087225135890584,0.06313712597448468,0.17002347419856206,0.32451190308739375,0.02631041452460244,0.4087225135890584,0.23209099976204406,0.13259394578992742
27,56,49,89,16,44,54,29,97,82
0.8101035563149614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8101035563149614,1.0
0.44607971433146565,0.07923976217076625,0.2512783734928231,0.03985063658156956,0.14897895556019197,0.31098314072482625,0.31098314072482625,0.1524354391295782,0.44607971433146565,0.1713870242021229
5,89,24,0,35,67,47,29,46,71
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2869982314690442,0.22258830629190934,0.29508780260240275,0.22043490374623895,0.22043490374623895,0.3034053931238485,0.12709903548467483,0.42806429031222376,0.17380563126652665,0.42806429031222376
10,16,42,46,67,85,24,66,49,29
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.27095805372844134,0.2452907022655966,0.4038231634444775,0.27095805372844134,0.3007370146368493,0.2452907022655966,0.25874149373850014,0.4038231634444775,0.12601940285691068,0.3007370146368493
44,41,63,72,69,8,70,97,30,75
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3011176497154749,0.2309630065335544,0.1648846263006362,0.1205062565160574,0.2949330914761214,0.1648846263006362,0.2949330914761214,0.3011176497154749,0.2309630065335544,0.28423350234545913
81,32,84,30,55,42,13,50,17,31
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.10110751113539135,0.11533392083398454,0.26695350347798735,0.025689796346336568,0.17400967011479182,0.2980471820497063,0.2980471820497063,0.2956487751320031,0.2956487751320031,0.10110751113539135
47,58,12,76,83,17,75,72,78,27
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21076937097634688,0.11581719187889447,0.13081187436263234,0.15195087032857674,0.17180006783634377,0.3850821121096735,0.40472035878379814,0.12885814112932606,0.40472035878379814,0.3850821121096735
4,50,78,6,16,61,47,68,88,65
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.07143185532377581,0.1690887032141518,0.16354022535382076,0.2751758496452304,0.04449944745244338,0.23556443515957315,0.2751758496452304,0.17290905126369358,0.23556443515957315,0.054177575414277875
